"Product ID";Image;Nom;Référence;Catégorie;"Montant (HT)";"Montant (TTC)";Quantité;État;Position
532;https://www.velvet-extension.fr/1420/lentilles-de-couleur-brown.jpg;"LENTILLES DE COULEUR BROWN";"H02 205 Lentilles de couleur brown";"Lentilles de couleur";7.416667;8.9;22;0
531;https://www.velvet-extension.fr/1417/lentilles-de-couleur-black.jpg;"LENTILLES DE COULEUR BLACK";"H02 203 Lentilles de couleur black";"Lentilles de couleur";7.416667;8.9;9;0
530;https://www.velvet-extension.fr/1412/glitter-passion-power.jpg;"GLITTER PASSION POWER";"I03 303 GLITTER PASSION POWER (par 6)";Glitter;10.750000;12.9;0;1
529;https://www.velvet-extension.fr/1407/glitter-crystal-power.jpg;"GLITTER CRYSTAL POWER";"I03 304 GLITTER CRYSTAL POWER (par 6)";Glitter;10.750000;12.9;3;0
528;https://www.velvet-extension.fr/1402/poudre-miroir-real-mettalic.jpg;"POUDRE MIROIR REAL METTALIC";"I03 301 POUDRE MIROIR REAL METTALIC";Pigments;4.083333;4.9;45;0
527;https://www.velvet-extension.fr/1397/poudre-miroir-rose-gold.jpg;"POUDRE MIROIR ROSE GOLD";"I03 302 POUDRE MIROIR ROSE GOLD";Pigments;4.083333;4.9;36;0
526;https://www.velvet-extension.fr/1392/poudre-miroir-real-pink.jpg;"POUDRE MIROIR REAL PINK";"I03 305 POUDRE MIROIR REAL PINK";Pigments;4.083333;4.9;47;0
525;https://www.velvet-extension.fr/1387/poudre-miroir-real-purple.jpg;"POUDRE MIROIR REAL PURPLE";"I03 306 POUDRE MIROIR REAL PURPLE";Pigments;4.083333;4.9;48;0
524;https://www.velvet-extension.fr/1386/luxury-foils.jpg;"Luxury Foils";"I04 104 Luxury Foils";Foil;6.583333;7.9;98;0
523;https://www.velvet-extension.fr/1381/felines-foils.jpg;"Felines Foils";"I04 105 Feline foils";Foil;6.583333;7.9;46;0
522;https://www.velvet-extension.fr/1380/stickers-multicolor-2.jpg;"Stickers Multicolor 2";"I04 210B Stickers multicolor 2";Stickers;3.000000;3.6;41;0
521;https://www.velvet-extension.fr/1379/stickers-multicolor-1.jpg;"Stickers Multicolor 1";"I04 210 Stickers multicolor 1";Stickers;3.000000;3.6;34;0
520;https://www.velvet-extension.fr/1488/stickers-noir-marron-or-2.jpg;"Stickers noir-marron-or 2";"I04 308B Stickers noir-marron-or 2";Stickers;3.000000;3.6;46;0
519;https://www.velvet-extension.fr/1377/stickers-noir-marron-or-1.jpg;"Stickers noir-marron-or 1";"I04 306B Stickers noir-marron-or 1";Stickers;3.000000;3.6;47;0
518;https://www.velvet-extension.fr/1376/stickers-noir-7.jpg;"Stickers noir 7";"I04 308 Stickers noir 7 (v)";Stickers;3.000000;3.6;46;0
517;https://www.velvet-extension.fr/1375/stickers-noir-6-mix.jpg;"Stickers noir 6 mix";"I04 209B Stickers noir 6 mix";Stickers;3.000000;3.6;26;0
516;https://www.velvet-extension.fr/1374/stickers-noir-5.jpg;"Stickers noir 5";"I04 206B Stickers noir 5 (s)";Stickers;3.000000;3.6;47;0
515;https://www.velvet-extension.fr/1373/stickers-marron-fonce-1.jpg;"Stickers marron foncé 1";"I04 307B Stickers marron foncé 1 (lv)";Stickers;3.000000;3.6;42;0
514;https://www.velvet-extension.fr/1372/stickers-noir-4.jpg;"Stickers noir 4";"I04 203B Stickers noir 4 (lv)";Stickers;3.000000;3.6;38;0
513;https://www.velvet-extension.fr/1371/stickers-noir-3.jpg;"Stickers noir 3";"I04 207 Stickers noir 3 (p)";Stickers;3.000000;3.6;44;0
512;https://www.velvet-extension.fr/1370/stickers-noir-2.jpg;"Stickers noir 2";"I04 204 Stickers noir 2 (g)";Stickers;3.000000;3.6;44;0
511;https://www.velvet-extension.fr/1369/stickers-noir-1.jpg;"Stickers noir 1";"I04 201 Stickers noir 1 (c)";Stickers;3.000000;3.6;33;0
510;https://www.velvet-extension.fr/1368/stickers-blanc-6-mix.jpg;"Stickers blanc 6 mix";"I04 208B Stickers blanc 6 mix";Stickers;3.000000;3.6;37;0
509;https://www.velvet-extension.fr/1367/stickers-blanc-5.jpg;"Stickers blanc 5";"I04 205 B Stickers blanc 5 (g)";Stickers;3.000000;3.6;44;0
508;https://www.velvet-extension.fr/1366/stickers-blanc-4.jpg;"Stickers blanc 4";"I04 202B Stickers blanc 4 (lv)";Stickers;3.000000;3.6;30;0
507;https://www.velvet-extension.fr/1365/stickers-blanc-3.jpg;"Stickers blanc 3";"I04 208 Stickers blanc 3 (S)";Stickers;3.000000;3.6;45;0
506;https://www.velvet-extension.fr/1364/stickers-blanc-2.jpg;"Stickers blanc 2";"I04 205 Stickers blanc 2 (C)";Stickers;3.000000;3.6;35;0
505;https://www.velvet-extension.fr/1363/stickers-blanc-1.jpg;"Stickers blanc 1";"I04 202 Stickers blanc (pg1)";Stickers;3.000000;3.6;43;0
504;https://www.velvet-extension.fr/1362/stickers-argent.jpg;"Stickers argent";"I04 307 Stickers argent";Stickers;3.000000;3.6;40;0
503;https://www.velvet-extension.fr/1361/stickers-or-6.jpg;"Stickers or 6";"I04 207B Stickers or 6";Stickers;3.000000;3.6;50;0
502;https://www.velvet-extension.fr/1489/stickers-or-5.jpg;"Stickers or 5";"I04 204B Stickers or 5";Stickers;3.000000;3.6;50;0
501;https://www.velvet-extension.fr/1490/stickers-or-brillant-1-2.jpg;"Stickers or brillant 1";"I04 306 Stickers or brillant (lv)";Stickers;3.000000;3.6;42;0
500;https://www.velvet-extension.fr/1491/stickers-or-brillant-1.jpg;"Stickers or 4";"I04 201B Stickers or 4 (C)";Stickers;3.000000;3.6;46;0
499;https://www.velvet-extension.fr/1492/stickers-or-brillant-lv.jpg;"Stickers or 3";"I04 209 Stickers or 3 (LV)";Stickers;3.000000;3.6;35;0
498;https://www.velvet-extension.fr/1493/stickers-or-2.jpg;"Stickers or 2";"I04 206 Stickers or 2 MIX";Stickers;3.000000;3.6;32;0
497;https://www.velvet-extension.fr/1355/stickers-or-1.jpg;"Stickers or 1";"I04 203 sticker or (g)";Stickers;3.000000;3.6;42;0
496;https://www.velvet-extension.fr/1354/glitter-joker-5g.jpg;"GLITTER JOKER 5G";"H02 304 GLITTER JOKER";Glitter;2.833333;3.4;99;0
495;https://www.velvet-extension.fr/1353/glitter-pink-holo-5g.jpg;"GLITTER PINK HOLO 5G";"H02 309 PINK HOLO 5G";Glitter;2.833333;3.4;100;0
494;https://www.velvet-extension.fr/1352/glitter-rose-des-sables-5g.jpg;"GLITTER ROSE DES SABLES 5G";"H02 303 GLITTER ROSE DES SABLES 5G";Glitter;2.833333;3.4;100;0
493;https://www.velvet-extension.fr/1351/glitter-gold-mirror-5g.jpg;"GLITTER GOLD MIRROR 5G";"H02 308 GLITTER GOLD MIRROR";Glitter;3.250000;3.9;98;0
492;https://www.velvet-extension.fr/1350/glitter-silver-mirror-5g.jpg;"GLITTER SILVER MIRROR 5G";"H02 304 SILVER MIRROR";Glitter;3.250000;3.9;100;0
491;https://www.velvet-extension.fr/1349/glitter-glamorous-blue-5g.jpg;"GLITTER GLAMOROUS BLUE 5G";"H02 307 GLAMOROUS BLUE 5G";Glitter;2.833333;3.4;100;0
490;https://www.velvet-extension.fr/1348/glitter-glamorous-pink-5g.jpg;"GLITTER GLAMOROUS PINK 5G";"H02 306 GLITTER GLAMOROUS PINK 5G";Glitter;2.833333;3.4;99;0
489;https://www.velvet-extension.fr/1347/glitter-pink-stone-5g.jpg;"GLITTER PINK STONE 5G";"H02 302 GLITTER PINK STONE 5G";Glitter;2.833333;3.4;97;0
488;https://www.velvet-extension.fr/1342/coupe-capsules.jpg;"Coupe capsules";"I03 203 COUPE CAPSULES";Instruments;3.750000;4.5;148;0
487;https://www.velvet-extension.fr/1341/kit-nailart-holographic-purple.jpg;"-Kit Nail'art Holographic & Purple";"-Kit Nail'art Holographic & Purple";Onglerie;30.750000;36.9;37;0
485;https://www.velvet-extension.fr/1340/kit-nailart-pink.jpg;"Kit Nail'art Pink";"KIT NAIL ART PINK";Onglerie;30.750000;36.9;34;0
484;https://www.velvet-extension.fr/1337/mascara-3d-fiber-2.jpg;"Mascara 3D Fiber";"Mascara Licious 3D FIBER";"Accessoires extensions";24.916667;29.9;497;0
483;https://www.velvet-extension.fr/1330/ventouses-colombiennes-bleues.jpg;"Ventouses colombiennes bleues";Ventouses-bleues-pack;"Matériel d'entrainement";250.000000;300;3;0
482;https://www.velvet-extension.fr/1311/formation-lifting-colombien-pack-blue-2.jpg;"Formation Lifting Colombien Pack Blue 2";"Pack forma-liftingco-Vent-bleu";"Lifting Colombien";582.500000;699;12;0
481;https://www.velvet-extension.fr/1310/kit-polygel-french-babyboomer.jpg;"-Kit Polygel (French & Babyboomer)";"KIT POLYGEL";"Kits Cils";45.750000;54.9;300;0
480;https://www.velvet-extension.fr/1309/speed-up-lash-3d-tailles-mix-copie.jpg;"Speed up Lash 3D (Tailles mix)";;"Speed Up Lash";0.000000;13.9;105;0
479;https://www.velvet-extension.fr/1566/speed-up-lash-5d-tailles-uniques.jpg;"Speed up Lash 5D (Tailles uniques)";;"Speed Up Lash";0.000000;13.9;808;0
478;https://www.velvet-extension.fr/1308/speed-up-lash-3d-tailles-uniques.jpg;"Speed up Lash 3D (Tailles uniques)";;"Speed Up Lash";0.000000;13.9;715;0
477;https://www.velvet-extension.fr/1301/gel-uv-cover-ultra-white-30ml.jpg;"Gel uv French Ultra White (30ml)";"J02 310 Gel Cover Ultra white-30ml";;19.158333;22.99;80;0
476;https://www.velvet-extension.fr/1300/gel-uv-fiber-glass-30ml.jpg;"Gel uv Fiber glass (30ml)";"J02 307 Gel uv-fiberglass 30ml";"Gel uv";19.991667;23.99;68;0
475;https://www.velvet-extension.fr/1295/gel-uv-cover-natural-pink-30ml.jpg;"Gel uv Cover natural pink (30ml)";"J02 312 (Gel cover natural pink) 30ml";"Gel uv";19.158333;22.99;73;0
474;https://www.velvet-extension.fr/1294/gel-uv-monophase-3-en-1-30ml.jpg;"Gel uv monophase 3 en 1 (30ml)";"J02 311 (Gel uv monophase 3 en 1 G01) 30ml";"Gel uv";19.158333;22.99;59;0
473;https://www.velvet-extension.fr/1287/gel-uv-cover-medium-white-30ml.jpg;"Gel uv French Médium white (30ml)";"J02 308 Gel uv french meium white 30ml";"Gel uv";19.158333;22.99;80;0
472;https://www.velvet-extension.fr/1284/gel-uv-cover-pink-blush-30ml.jpg;"Gel uv Cover Pink blush (30ml)";"J02 309 Gel uv Pink blush";"Gel uv";19.158333;22.99;77;0
471;https://www.velvet-extension.fr/1281/gel-uv-cover-pink-blush.jpg;"Gel uv Cover Pink blush";"J02 103 Gel uv Pink blush";"Gel uv";10.750000;12.9;94;0
470;https://www.velvet-extension.fr/1276/gel-uv-color-peach.jpg;"Gel uv cover Color peach";"J02 102 Gel uv Color peach";"Gel uv";10.750000;12.9;95;0
469;https://www.velvet-extension.fr/1269/gel-uv-dusty-pink.jpg;"Gel uv Cover Dusty Pink";"J02 101 Gel uv Dusty pink";"Gel uv";10.750000;12.9;100;0
468;https://www.velvet-extension.fr/1266/glitter-pacific-dream.jpg;"GLITTER PACIFIC DREAM 5G";"H03 115 Pacific dream";Glitter;2.833333;3.4;50;0
467;https://www.velvet-extension.fr/1265/glitter-volcanic.jpg;"GLITTER VOLCANIC 5G";"H03 114 Volcanic";Glitter;2.833333;3.4;42;0
466;https://www.velvet-extension.fr/1264/glitter-light-red-sand.jpg;"GLITTER RED SAND 5G";"H03 113 Glitter Red sand";Glitter;2.833333;3.4;49;0
465;https://www.velvet-extension.fr/1263/glitter-light-acid-lime.jpg;"GLITTER ACID LIME 5G";"H03 112 Glitter Acid Lime";Glitter;2.833333;3.4;44;0
464;https://www.velvet-extension.fr/1262/glitter-light-deep-purple.jpg;"GLITTER DEEP PURPLE 5G";"H03 111 Glitter Deep purple";Glitter;2.833333;3.4;49;0
463;https://www.velvet-extension.fr/1261/glitter-light-pink-candy.jpg;"GLITTER PINK CANDY 5G";"H03 110 Glitter Pink Candy";Glitter;2.833333;3.4;46;0
462;https://www.velvet-extension.fr/1260/glitter-light-summer-day.jpg;"GLITTER SUMMER DAY 5G";"H03 109 Glitter Summer day";Glitter;2.833333;3.4;47;0
461;https://www.velvet-extension.fr/1259/glitter-light-red-lust.jpg;"GLITTER RED LUST 5G";"H03 108 Glitter Red Lust";Glitter;2.833333;3.4;48;0
460;https://www.velvet-extension.fr/1258/glitter-light-butterflies.jpg;"GLITTER LIGHT BUTTERFLIES 5G";"H03 107 Glitter Light Butterflies";Glitter;2.833333;3.4;38;0
459;https://www.velvet-extension.fr/1257/glitter-petales-de-rose.jpg;"GLITTER PÉTALES DE ROSE 5G";"H03 106 Glitter Pétales de rose";Glitter;2.833333;3.4;50;0
458;https://www.velvet-extension.fr/1254/cils-en-soie-crazy-fan-mix-ancienne-collection.jpg;"CILS EN SOIE CRAZY FAN MIX (Première collection)";"Nouvelle collection Crazy fan mix-1";"Crazy fans russes mix";0.000000;15.9;490;0
457;https://www.velvet-extension.fr/1251/pince-doree-shell-volume.jpg;"Pince dorée Shell volume";"B01 005 PINCE DOREE SHELL VOLUME";"Materiel pour la pose d'extensions de cils";10.750000;12.9;170;0
456;https://www.velvet-extension.fr/1248/pince-volume-russe-doree-deluxe.jpg;"Pince Volume russe dorée deluxe";"B01 004 Pince Volume russe dorée deluxe";"Materiel pour la pose d'extensions de cils";10.750000;12.9;170;0
455;https://www.velvet-extension.fr/1245/fibre-de-verre-x30.jpg;"fibre de verre (x30)";"H04 312 Tige fibre de verre";"Capsules & Chablons";5.250000;6.3;389;0
454;https://www.velvet-extension.fr/1494/pince-de-precision-volume-rose-gold.jpg;"Pince de précision Volume rose gold";"B01 002 Pince de précision Volume rose gold";"Les pinces";10.750000;12.9;229;0
453;https://www.velvet-extension.fr/1496/pince-courbee-ronde-rose-gold.jpg;"Pince courbée ronde Rose gold";"B01 001 Pince courbée ronde Rose gold";"Les pinces";10.750000;12.9;182;0
452;https://www.velvet-extension.fr/1498/pince-semi-courbee-rose-gold.jpg;"Pince semi courbée rose gold";"B01 003 Pince semi courbée rose gold";"Les pinces";10.750000;12.9;184;0
451;https://www.velvet-extension.fr/1500/cotons-non-tisses.jpg;"Cotons non tissés";"I03 207 COTONS NON TISSES";Dépose;0.000000;0;200;0
450;https://www.velvet-extension.fr/1234/rouleau-de-cellulose.jpg;"Rouleau de cellulose";"I03 206 Rouleau de cellulose";Dépose;5.825000;6.99;229;0
